ID,Key Generated,Entropy Value,Basis Kind
19,Quantum Key: 2c2541e2d1bde065291596ba5a734e55b81b821dd5b46def5d9a641a3c12d8fe,Entropy: 256.00 bits,ellipse
20,Quantum Key: 958846f65a8cb82bccda2c52ecd9c7385fdb8a8c6bd5aa2cec660a74c2db4af6,Entropy: 256.00 bits,circle
21,Quantum Key: 07455ce6abf02c810ace42d15fee7d8016136c3fbc117c38616a75ac5a0fff07,Entropy: 256.00 bits,circle
22,Quantum Key: 6dddd5c555e3e6eea2cdaa375b6b7516db0049ce7769b897502462501ed5b436,Entropy: 256.00 bits,rect
23,Quantum Key: 175ab42cddb8ed4402a04a0f08f70ae17a7ab45045df7c111e6098d4cd69d83e,Entropy: 256.00 bits,rect
24,Quantum Key: 5a4d73a961b10464f0a2abd2d4d4b6b93d688dca8d4841a52c2e009306623816,Entropy: 256.00 bits,rect
25,Quantum Key: 78dded77b8c8b1c47bf80d6f66a96d3ffc1309ac08e80f18773622af427f0f91,Entropy: 256.00 bits,ellipse
26,Quantum Key: cd721c4e4703f286a86908d0134aa139a3c156a2b1b970208b59aa8366f0bebf,Entropy: 256.00 bits,rect
27,Quantum Key: e66d42333683ebcbe8be30ea2b8f185bf0fe6ee8cc279a396b35addbc790c7af,Entropy: 256.00 bits,rect
28,Quantum Key: 42ccdda30ebb92cf6e5b4a23f98dcf30f928f5f6ad766b77964512ec01c6e3e2,Entropy: 256.00 bits,ellipse
29,Quantum Key: 7c57cc1d8a584be71ce0867a5f4eb0acd00869187f11879864f965daa840bef5,Entropy: 256.00 bits,ellipse
30,Quantum Key: 0abc5f82e3c0ebae10fe0f59ad462d5c6d0cfab4528320fd96d27323debf3abe,Entropy: 256.00 bits,ellipse
31,Quantum Key: 5dcd245039afbc124288dbbee1563330828e55f0a38f6fd9e8375b2b0cdf68df,Entropy: 256.00 bits,ellipse
32,Quantum Key: b03314da8305b156953e3444404e6f4521ab825d82cb86000c75f9f086cacabb,Entropy: 256.00 bits,rect
33,Quantum Key: 9d9efb0b93681eb96cf10d3f2cf0e66264825e2af9de06461f41d491e55cb96e,Entropy: 256.00 bits,ellipse
34,Quantum Key: f267efaa6045171926d26c1182c65a29fa66b63cbf9664506358a375f70381ce,Entropy: 256.00 bits,circle
35,Quantum Key: d308dc7cf19b2796388772a8c27e224741ce73c95c0616dfda55ae063e0af388,Entropy: 256.00 bits,ellipse
36,Quantum Key: a9f4ad5cb52e651e05c1b38808389fb03d4e3c2e6962e7c5ed06313ddef67553,Entropy: 256.00 bits,ellipse
37,Quantum Key: b8a949a759ca76a50f88601e6155cbe5091e3e1e6271ed93784e7be95fbd66fc,Entropy: 256.00 bits,circle
38,Quantum Key: 285be85b099a2083a4ca4fe8c95bc644634e56a5683d738b147a6e8a5322d407,Entropy: 256.00 bits,ellipse
39,Quantum Key: a6a78842163a9bd39491b57894770695d111a3428a9268fc591c75b2ef5ec7fa,Entropy: 256.00 bits,rect
40,Quantum Key: a2041eb4278135c54917b177d94b90fe093d48d7118ed0b7ef7793782949b6d6,Entropy: 256.00 bits,ellipse
41,Quantum Key: 9cf0ca10cc69e44bee1883ace07a2e205daf83485b763bf83b06b51762707bdd,Entropy: 256.00 bits,ellipse
42,Quantum Key: 7ecf3082f139a41efb511d8ea1943b0b6021159bd87cf14940fb4659936231e7,Entropy: 256.00 bits,ellipse
43,Quantum Key: b06ab9b83f1b2eb72739030aa75af1a279892f689a4dbfb7b7c35d3698a0573d,Entropy: 256.00 bits,ellipse
44,Quantum Key: 3f2981e0c469e23fd353ba203e722825e2bee9d08aa3da04da7a09dcfb5b45b8,Entropy: 256.00 bits,ellipse
45,Quantum Key: 638a14b66d3ba00b74e9ddac8578865cbf7b027abfd276f88852bc1d761cb83e,Entropy: 256.00 bits,ellipse
46,Quantum Key: 162a2dfa093bdaeab68aa0faea4f14715b2a35191f4bdc6f85d3d627a4080d1f,Entropy: 256.00 bits,circle
47,Quantum Key: 811d580bb4c088d55c6a97842a66d4bd0bd1ca410ddbd8592af2facdcda41262,Entropy: 256.00 bits,ellipse
48,Quantum Key: 9d5587010b77b47f4f90f399cadcc4817a927b839a2688e778a894c41bde36ed,Entropy: 256.00 bits,rect
49,Quantum Key: 17a9a63298a01b82acfc421edae39aeed3b5068b0f05e299c387fcd68a4b3a67,Entropy: 256.00 bits,ellipse
50,Quantum Key: 72cb4faa159612dbe02979b67dc427a17969a1adae798b70c8582d942f43220f,Entropy: 256.00 bits,rect
51,Quantum Key: 97a64e00e3e58c6701a3347ef260b50273ed2941401e0e31114f02d90fbddf43,Entropy: 256.00 bits,rect
52,Quantum Key: 9b498da48ae87d6bdc20304885e28837c56531dec2949744c15fdc67ccc43075,Entropy: 256.00 bits,rect
53,Quantum Key: d9c6a2a68312407226aa2b0b2a8730e986eb5f3d70cbae199b0c8db58c953923,Entropy: 256.00 bits,rect
54,Quantum Key: 4b34786d22c27ac976c5e8af5f3312f2d7ab083952dc7ce266f0e46fc6f1bd77,Entropy: 256.00 bits,ellipse
55,Quantum Key: a39f664f52984c1a6a6c8598c1a91ba48a9d193ec0769ff5e49b4470868f1ca7,Entropy: 256.00 bits,ellipse
56,Quantum Key: ba355656633c4e69c4825f289d72bac3592f6b47f368f922e232e9d6e742ebe3,Entropy: 256.00 bits,ellipse
57,Quantum Key: d2a018c70b0e3c7e8f0ea7f72a8f3d86959192ab3c86519c3b70e14d07af93a9,Entropy: 256.00 bits,rect
58,Quantum Key: 97cdcd10ccbd78352be11550e525180e9b07f8e2a43c19eb09466e8e94f005b2,Entropy: 256.00 bits,circle
59,Quantum Key: c472e252cb2b6dbb7407cea65caefd5e0933246151350fb6be308e7d4666eb9d,Entropy: 256.00 bits,circle
60,Quantum Key: a6ae6b5ed296043cc4f2f526d01f16f0d40a1c8e3fe2412a7bb5ad97a7941395,Entropy: 256.00 bits,rect
61,Quantum Key: 52fc193eaa393e13294339ac4b207dfa86435a6e6d7174bbf082c6c93a4fe708,Entropy: 256.00 bits,circle
62,Quantum Key: 3ef635ffacc469823abed5645e2520a8fe6e096ab11da08e3b68e0464f2db23b,Entropy: 256.00 bits,rect
63,Quantum Key: bc373338816e832212e6d05c7c74364c1fea4e3d822e27a3cfcc7d831f7feeda,Entropy: 256.00 bits,ellipse
64,Quantum Key: ee11b544ff14a297d4de1c4307d431851c2f0422e4f8f0943061871b0bb63f7d,Entropy: 256.00 bits,circle
65,Quantum Key: dce7b0171e44c94e1a29428328c34ae9373ccd76ab7c750121cdf3fc7e586b6a,Entropy: 256.00 bits,ellipse
66,Quantum Key: 7a64d8d5847b9e2155c2b594319b901c33780f672619a0bfc9a8e8950619369a,Entropy: 256.00 bits,rect
67,Quantum Key: 05a54b713ade100e5e06522585114cf48fb02e9792337d26f9033d46b83eec39,Entropy: 256.00 bits,rect
68,Quantum Key: 870be4cee0f4c46f604b0406bea7be3ab4f61c4c42d933c797766b4bbbb2fa06,Entropy: 256.00 bits,rect
69,Quantum Key: f9f2c8b8d2cfb39854870ba04af1507a24e42b139b6d7fff5962a8a9e1bdc8aa,Entropy: 256.00 bits,circle
70,Quantum Key: 62c6585bf254c7f27ad24b85a952ec5e9f8fc6691b77a376dba08d43bdb41242,Entropy: 256.00 bits,circle
71,Quantum Key: 5d422374fcd3f6c18e593bbd840e5df26d9ae55e00ab88ca85ccba06e8ebb168,Entropy: 256.00 bits,circle
72,Quantum Key: 7be1944a29c105beee23d08fb30dc717247f084daff4a0c5a28971de2fcdb63f,Entropy: 256.00 bits,rect
73,Quantum Key: 09ae3c9708220ee0dbdd087291230e31873467c97a9deeffbcafa64d50ddea00,Entropy: 256.00 bits,circle
74,Quantum Key: c1faffa602031a21d71a64c85645841500669871072c1f319181ac09e1f0bcfc,Entropy: 256.00 bits,ellipse
75,Quantum Key: 5baf0ab64943d1f986d002c757ff6d86a404c9f04bd8179d475e2a86c09b233e,Entropy: 256.00 bits,circle
1,Quantum Key: c0ccc3716130a122551b019415ce67ab89918599989e7334e04f8bb135494dde,Entropy: 256.00 bits,ellipse
2,Quantum Key: 68e7cce387c952da47af858d3b88426ba4f8675594c85fd9594ab40cdc5faf5f,Entropy: 256.00 bits,ellipse
3,Quantum Key: 29c8d24b532c3a2acd2caa7ffd93c84d8ff6736caa805729f19ed5f973761a1b,Entropy: 256.00 bits,ellipse
4,Quantum Key: e19dd48839275829304035f72e1ae3ec49cf67d87d622be2a4b48407c636f862,Entropy: 256.00 bits,circle
5,Quantum Key: f8af23dcaac996732ed4aa42cdacfa9ef505c8e04fa6f27d70f27e393f11129b,Entropy: 256.00 bits,ellipse
6,Quantum Key: 53da47aa5d2016722187915d7abec5f9d5795c8edf092e4dfb524afa296094e3,Entropy: 256.00 bits,circle
7,Quantum Key: bfdb3d8cfefd15f423c0c564ac1d13ea8a97ebcc90401b16a2e34d3533087eb8,Entropy: 256.00 bits,ellipse
8,Quantum Key: 828c8b1b5a3f1f08031664d173f6cbc8979162c09609f3d777336bbc0fb43c7c,Entropy: 256.00 bits,circle
9,Quantum Key: eaa9206be9db1fd8f4ca511b12eea6c083bde4a2a72021596525c7e9b9cb1749,Entropy: 256.00 bits,rect
10,Quantum Key: 08f65475331393eb2e8fbf71718515541bdee1a24a5190f842d76a7ed8dc2eb3,Entropy: 256.00 bits,ellipse
11,Quantum Key: 47b23211125e945e0db0c96879eca0d9f1729cc1b492798d9a54ddf4cd4bd1d9,Entropy: 256.00 bits,circle
12,Quantum Key: 68aa5a9cfba91851671685bf2b9d4c3f7045666de81ac2d2c084fdeec6b73bd8,Entropy: 256.00 bits,circle
13,Quantum Key: 5af684d5a5c84aa225a8998bf1f74430c637ac14c9476a125b9b0fa5085da961,Entropy: 256.00 bits,rect
14,Quantum Key: 541a5c8dee6770868740d7f3813ed42b36db44c8a8b9f44300c4c6eb6df2889f,Entropy: 256.00 bits,rect
15,Quantum Key: 190c6ca2eda28f52b53af1eab8ea4b8c34346bbdf033520e27cbb7792b57f24f,Entropy: 256.00 bits,circle
16,Quantum Key: e8c9e1cf32a32f5302d9a96774d3c07637ee8738c1c5551a43255e25b3dc4c70,Entropy: 256.00 bits,ellipse
17,Quantum Key: 5b7547d87eb9ddea92e9e3ee0796ee2396094e04c3e013afd083865d4729e61e,Entropy: 256.00 bits,ellipse
18,Quantum Key: f45d3f8a1e7c10c4d1e673345fbc232b9c240e0e08ab9b100a09591d29550c4a,Entropy: 256.00 bits,rect
19,Quantum Key: 56754dcd68359ed763f7df07707265a5a84ae6ae4dd98fd7bd025c34d55d52de,Entropy: 256.00 bits,ellipse
20,Quantum Key: 390bfeb1194fe069e0e1372544255084ab4cc484ffbb0d5d710d74210d35b983,Entropy: 256.00 bits,circle
21,Quantum Key: 56bc902ed4e42143c622d6d0832e0b57783e5d089f06c417f65d8244553b0ffa,Entropy: 256.00 bits,ellipse
22,Quantum Key: 8c56b4214a46ddd938bdedf3d0ea941b6bec16c9c07377afe006185a6b0ad01c,Entropy: 256.00 bits,ellipse
23,Quantum Key: b63f9654acb06fe6564b186aaf0811875293140c2edbf62e4b3d9619b412dc69,Entropy: 256.00 bits,ellipse
24,Quantum Key: f0668370389324dd9eab0c260594fa14453a16090c418931d72f976a58db89a6,Entropy: 256.00 bits,ellipse
25,Quantum Key: b6a75569630a34859368839b979c3eba9fc045c335d5a27015b0bc987e62efee,Entropy: 256.00 bits,ellipse
26,Quantum Key: bc3f874977d2a74a54751064a260d3b56cf2ce2bbc6b0940a42dce8130d11a9f,Entropy: 256.00 bits,circle
27,Quantum Key: c4a72f565c477e13c57acbb915abdf907f5532e222c68283d4ed0a79871b4dbe,Entropy: 256.00 bits,rect
28,Quantum Key: dab7d4273e5200fb74a51186b6581ff940f569f51a4e8163c91e3be911c3e09a,Entropy: 256.00 bits,circle
29,Quantum Key: 32c61b6a4b9538bd1bf4493a3e5c4bb94bc75b51e6640847d51b8f85ec99827d,Entropy: 256.00 bits,ellipse
30,Quantum Key: 2a3cacd9d8ee7e713775eeb436e5dab310a330b28e729489c32a47c8fa0324da,Entropy: 256.00 bits,ellipse
31,Quantum Key: b601ec228cdea2beb549b3a558a594bb9608e62abf0594b03d37912ca2d34b1e,Entropy: 256.00 bits,ellipse
32,Quantum Key: 20e035038c2150113bb9ad31348ff57d5a25f0e4262ed6e23ac4bd814f000e71,Entropy: 256.00 bits,circle
33,Quantum Key: 4d964a2466015b03e56a86da174d22398f15de300d5bf889fd039beee49ce3ef,Entropy: 256.00 bits,rect
34,Quantum Key: a64105d95ecc639cdac924b8c4572e6f5344d5026ec63f3a86ffe0b73422839c,Entropy: 256.00 bits,circle
35,Quantum Key: d91c229239069cf5fc34c25a141c53003b15b6c7b77da547b7af2c34b91a6089,Entropy: 256.00 bits,circle
36,Quantum Key: a7ca8264577de7da0117caaede03daec5ceadfd6f23e9a42d5d1fc8cf414eb48,Entropy: 256.00 bits,ellipse
37,Quantum Key: 5e6791b3b79ff53006f16df868a6a25c86a3b93d7a076c98df97192a8bac42c1,Entropy: 256.00 bits,circle
38,Quantum Key: 22a1f8e1756dd8cfacc56d75df6c5b8defe8ee4f227f889645688e5db4452f35,Entropy: 256.00 bits,circle
39,Quantum Key: 4bb93abbbbc1967290d424fc03adedca153a190147d8902160bb405c6c3e7350,Entropy: 256.00 bits,rect
40,Quantum Key: 6beb4502e835b1e3495918f297a23fc132791f32d80c8c4396355157f5e098cc,Entropy: 256.00 bits,rect
41,Quantum Key: 7ba067583a0a55681c1ec333e182da2a7e4bd9072501b584092a97d953977180,Entropy: 256.00 bits,ellipse
42,Quantum Key: e4cbe1c170b4318445352e5090e51118d05bfd37fe0f418c50486e535194fdaa,Entropy: 256.00 bits,circle
43,Quantum Key: 1f5c56bc888ac377c979991643561708b87335726232f992f4a9ffde1a78e3b6,Entropy: 256.00 bits,circle
44,Quantum Key: 0eef6484510ae88999b4361ef380d750b4d9b53351d67875a685088d890f2c1d,Entropy: 256.00 bits,ellipse
45,Quantum Key: fca8e0a2c8450e05bdb17486b8034ccf98b5cb9576eae7fff4f3def77ef9b724,Entropy: 256.00 bits,rect
46,Quantum Key: 3fd7f6e4064c87c3f8d10c89bd5adc4ad0579e5b4c807d2368a34bf59ddc596a,Entropy: 256.00 bits,rect
47,Quantum Key: 1b352ccf8e1230e936aaa46c6b791f6068c0ae3ebd2d25c68203b61da117c345,Entropy: 256.00 bits,rect
48,Quantum Key: 6f940adfbdc034f9461b1f9909fcb8e3b64102f6c952d920940e4152b358d734,Entropy: 256.00 bits,ellipse
49,Quantum Key: 0dc85a9d2d3faea2df024d3deee970295e43293fbc479888b2a6c290d3b2c291,Entropy: 256.00 bits,ellipse
50,Quantum Key: 508bac4b234867b83bd64af5226e2a42ddd0a7a68aa00c2e622063af6d7ff356,Entropy: 256.00 bits,rect
51,Quantum Key: 37f995ccd930c29b55073266126c8c9b06df3875b1722b19303591cd3acfc61a,Entropy: 256.00 bits,rect
52,Quantum Key: bdbde343aa759de42e680b1ff363c0247e013c162c64c8d63b91533723ccb4b2,Entropy: 256.00 bits,ellipse
53,Quantum Key: bd7616f8a1d3e8d7ab4cb03cb6357b9527929d0747062dcaaa1b25d3a6eef194,Entropy: 256.00 bits,rect
54,Quantum Key: 0c6dbe29cfa86aed14d63e76332f72fb7225d9c571a4d1de679041aa7ba7b307,Entropy: 256.00 bits,rect
55,Quantum Key: 9ccf871a9817ffb8611f36eb09d5b883163325c1873d9eb5b61f831978de1273,Entropy: 256.00 bits,circle
56,Quantum Key: 68319983a5987805e4e94c83e356f30d5bcbb4ce85c1c71df8ca88ff746a10a7,Entropy: 256.00 bits,circle
57,Quantum Key: 7f099d411eae56ff5b64c5380bfa23fad551df6b8f2a09d5e2b1235d03c22f55,Entropy: 256.00 bits,circle
58,Quantum Key: be817c5997731cb9126af858d0735091a9d95040087df67a9c0fa7291a7fe59e,Entropy: 256.00 bits,circle
59,Quantum Key: 2f52361f9df0600bebf07eb76b0cbe3a88a7eb4b7686ef5bdbe833c6ca00643d,Entropy: 256.00 bits,ellipse
60,Quantum Key: cd949f831550314ab6a4ce2033108569db4facf6b342c2e6114c87fe5994c943,Entropy: 256.00 bits,rect
61,Quantum Key: f81b70b930616c7256eb66a4bb56a3f20e4fcff46fe8c7621d73cfe0e50d3371,Entropy: 256.00 bits,rect
62,Quantum Key: 26ee3c1ddc2cf58a3bcbdec93d1a008c3e40c0a473fecb329f49eaa77423dede,Entropy: 256.00 bits,ellipse
63,Quantum Key: 57754f86496a75c0f41f8c901c6166c9ea5307c2c17803f4f0b53f7560c90190,Entropy: 256.00 bits,ellipse
64,Quantum Key: f925a5796a98a6bb4cf7bb38f8f31182048b872ce0cfa4e7eed28a9bb236d3ea,Entropy: 256.00 bits,ellipse
65,Quantum Key: 32bf46252d3ab1d2b10621dee4cc6086d922483b044d6102c211ae0075d290b8,Entropy: 256.00 bits,circle
66,Quantum Key: 4cb23cb72839725fbfd623ced4cc189ddd3ee8f221135f634d1a895ddb3f0cbb,Entropy: 256.00 bits,circle
67,Quantum Key: b4bd4faf3e630bbd4b6dad653fad919a47faffd71244c2044bf68abf44161c09,Entropy: 256.00 bits,rect
68,Quantum Key: af9a443ca649ea9cf0b24582de5531db174d4260d76660805c746c2bf70780d1,Entropy: 256.00 bits,circle
69,Quantum Key: 4a2de3f65fb6235d6e8ef6753aabf92f997be5a6eb377ca547129d32a4fb3f06,Entropy: 256.00 bits,ellipse
70,Quantum Key: 69bf6e8b40495ee8386d7b82bdfe644d267ba6e84beb40e826236d0e710b388b,Entropy: 256.00 bits,ellipse
71,Quantum Key: 1405030e1c4a64f707f76db6249836158ef4db419ec0c57990e4744dbacf8c27,Entropy: 256.00 bits,circle
72,Quantum Key: b6f30356f9019683edb0013fa41ae4c81cd1873c66c9443ce77d8d895ccd8d4b,Entropy: 256.00 bits,rect
73,Quantum Key: 5aba893c84c0d7c2cb3661c872f99e1c229f956021e64216fdbadc50dd5917a5,Entropy: 256.00 bits,rect
74,Quantum Key: 9724b09727d2f96d6bb0168228a2e49aedd409737921b14c1a3438e6dbdcb410,Entropy: 256.00 bits,rect
75,Quantum Key: c8e4711993ee92787ee46fa9d4b1e0da3ccc484b603cde46b8ef6385114e3df4,Entropy: 256.00 bits,ellipse
76,Quantum Key: fa0c02a21d22a22069291681000b188683144287b5fbbdbc907da85f4b5a9b3d,Entropy: 256.00 bits,rect
77,Quantum Key: 7499f8818a0797afd23f2e20e9427ba44f023551b41baf6cbbbdab37be631085,Entropy: 256.00 bits,circle
78,Quantum Key: e00cdfc78c1b88873f26eff151f60da5adb564b377db297a4601d5094e5bd73e,Entropy: 256.00 bits,circle
79,Quantum Key: ea9b443217880a275ac95420f841b6c65a55b4f61a3cd37a1ffea860c6480a2f,Entropy: 256.00 bits,rect
80,Quantum Key: 015b908acb908c643aa782f6258268187320bf35df17905eb2ca710ed790d8a0,Entropy: 256.00 bits,rect
81,Quantum Key: 450814e5bd95456bbbe3063a15ddc15afb867ed08143d26b64ea0274ce2135c2,Entropy: 256.00 bits,circle
82,Quantum Key: a018f2b95344b77299dafcc206e5160c6f2d6c815733a38be5b6bf8c47e8adcb,Entropy: 256.00 bits,circle
83,Quantum Key: 9949200dfb3e818b93ca87e20ca13370a10f0ad60e36f60e55f634e1ab86fe9e,Entropy: 256.00 bits,ellipse
84,Quantum Key: 2a42182f10637b771c64c401e29151c28a6776d503f0aa360c73f9d4f7f22e05,Entropy: 256.00 bits,ellipse
85,Quantum Key: aeae22c45712486677bc3adef7e43263b63118957af83f063fda3f7c058e1834,Entropy: 256.00 bits,circle
86,Quantum Key: b2a369e9b18ded5a9f0b08dea50290613ed898e566513212ef72a60cdf24e445,Entropy: 256.00 bits,ellipse
87,Quantum Key: f7fdeb1fd063fcab1d1e8f59e39f580af486ebc6c65eeabdd9f97b0a76e3db9c,Entropy: 256.00 bits,rect
88,Quantum Key: ba033e6849b3f5922c463abb9e4038084f96fd71f3360eb1f0460c022f9a48a5,Entropy: 256.00 bits,circle
89,Quantum Key: 362981219658b8e01047dfccf0f1d2ae60418969e0d03b8076a37458745f786c,Entropy: 256.00 bits,circle
90,Quantum Key: ecbb68ad0d9809576139787605a070802fbaf12da22ea59931d2b08ee38e7d1a,Entropy: 256.00 bits,circle
91,Quantum Key: a36147cd8ee86e8e0a0c05fc0aebee834947524fedd5181671d957725d3843f8,Entropy: 256.00 bits,circle
92,Quantum Key: 00aa6d885f4eb82452b31553c9fc63dbe26c03e1cd2c599aeea2c3fbe65c82d0,Entropy: 256.00 bits,ellipse
93,Quantum Key: c5dd4a22adf108887810bc9098fe25ea961f1a865a24bfefdce5eefefe16b29f,Entropy: 256.00 bits,ellipse
94,Quantum Key: 79ec711e4514ca51bcdfe949eccbdd230706576ccdd5f0626f2d2b2c743e6d0e,Entropy: 256.00 bits,ellipse
95,Quantum Key: 0d36a114047540d949bc38a906133f4183681b234a60cf037ae2ac17f2ae6b1d,Entropy: 256.00 bits,ellipse
96,Quantum Key: 75b5cbd163bce3be61c0cfee0da0c7c9a095ee8f7ba7f9f67d07580d0035d3ac,Entropy: 256.00 bits,circle
97,Quantum Key: df09575ec599b3c2b7fc09b615fb7475621a1a2189b1226ad9d452152dd12147,Entropy: 256.00 bits,rect
98,Quantum Key: d7fb13b23561940c01ecc9002b2bd3629bb4f5c29f2d3b1542b01850e65d608e,Entropy: 256.00 bits,rect
99,Quantum Key: c76d7d9fdf1b555eabd1840dc052acfe6ffda29cc8e010219fde954c0a8759e3,Entropy: 256.00 bits,circle
100,Quantum Key: 582be997620e1004d19cf3c4f9c31f8efc03ac42d13afbf4f48aa37439931bc5,Entropy: 256.00 bits,circle
101,Quantum Key: 601e853bc938135954b12cb139d355131a0126b752c84c83a8b3a4a9b3de208a,Entropy: 256.00 bits,ellipse
102,Quantum Key: 96f2f8b08011df863b8c5668925ff11cbeef400a1fd217a7f4fe441d920c6479,Entropy: 256.00 bits,rect
103,Quantum Key: c6db0a45be3272c5c74e03b607e2bfe76f1c5edc514120b813445162450879c1,Entropy: 256.00 bits,circle
104,Quantum Key: 91a073d3872a26bd68bafaf7b80ae47f5de04a6fb5d94598041c9f20e4ba95af,Entropy: 256.00 bits,circle
105,Quantum Key: 9f74724e67d08c5407c9419e376f5dd0e80732e9a814050a0ae4412656949137,Entropy: 256.00 bits,rect
106,Quantum Key: 126d631221dc53e98bd62db3be05816983f63a3da4c58050a51fed5596b8e275,Entropy: 256.00 bits,ellipse
107,Quantum Key: 6324a673d97e0b30357ac77a8226416ac492fa2ff87f4f25a895624a905004a0,Entropy: 256.00 bits,ellipse
108,Quantum Key: a8fa97e2bff73c1ce45d641fd168524a3686149224572b27967b43aab67ce162,Entropy: 256.00 bits,ellipse
109,Quantum Key: 1b9e7ef13179779e98641cf19d7ef935bf6af332ed1102f05b2e912e667a0d31,Entropy: 256.00 bits,rect
110,Quantum Key: 958abdf27aaace4ad25e08d264b67f2f8cab5b64225f60fcbc64c01c75ef8036,Entropy: 256.00 bits,rect
111,Quantum Key: ceda55acd14cf8c6125484a5ae59a697c4325670d79d04303e1cee1546826e50,Entropy: 256.00 bits,rect
112,Quantum Key: f87f5f546a0ad3874c830239c88d571655534820a86f2bca51313ddb0ef0d961,Entropy: 256.00 bits,ellipse
113,Quantum Key: 758bd13f4d13c5e9b80278824c102804348e36e6f4951698ab013ff8de804862,Entropy: 256.00 bits,ellipse
114,Quantum Key: 78040661b9fe6ad588b6d0607b9c716ab9392c847ad213d37cf3cc594c3eaeca,Entropy: 256.00 bits,ellipse
115,Quantum Key: 59f63cf181f3362c232b4a86d99d4616d3a5e11b2eb9975f933348e964144f74,Entropy: 256.00 bits,ellipse
116,Quantum Key: 3564ed81cfa90ac252db8362cb3f666a8ae514f1a4af6a41e07dd6b7ae721f41,Entropy: 256.00 bits,ellipse
117,Quantum Key: a3f8e603a08ba54b662fa5e447b359b05a80f4408394cb60080e71c21de29b43,Entropy: 256.00 bits,rect
118,Quantum Key: 57febde69ac08250dd55923e30b8d0900122c9a5c6faa3b9e24c9eb53d68bebf,Entropy: 256.00 bits,circle
119,Quantum Key: 593dda7fdb3de65de4599d536b9b0955f943b3adfb50ac66c64b4e5901cae7d0,Entropy: 256.00 bits,circle
120,Quantum Key: fc529802ae24b08c1a032f1362b8bd204dfb4f9b4e23739dce8a73ee8d4a4073,Entropy: 256.00 bits,circle
121,Quantum Key: 671b61feaf7332605159965c02cdfb95f6ea6818235189af24fabbece7069148,Entropy: 256.00 bits,circle
122,Quantum Key: 615f31ccb20cda47575930cb0f640dbb97873f707bced2b47fd4b2eae149d938,Entropy: 256.00 bits,ellipse
123,Quantum Key: bb16de15757ff4374713bd137acacf93910b6bb02643f8a46bdba0c4ca702df7,Entropy: 256.00 bits,circle
124,Quantum Key: 18e701f254cb2472449327859b6974df9a71afa82a844eecde4269216962b2c4,Entropy: 256.00 bits,ellipse
125,Quantum Key: bf4162a42d5a1d906db688a186fc4506ce8abc40d87717d1fad428b4bfeb1f57,Entropy: 256.00 bits,rect
126,Quantum Key: 62d851bb089c0424d010f7c53d209c0b6bdc585739212f98d1668880f960265b,Entropy: 256.00 bits,circle
127,Quantum Key: 8ce620bbd1552af8eb055311354a69e1e79bbebca51913b8b394fbdddb93786f,Entropy: 256.00 bits,ellipse
128,Quantum Key: 3ba6a8e396bb31b872f0f3dbe75c84e9206a9d5250b60aa5ed4ef4127df05e88,Entropy: 256.00 bits,ellipse
129,Quantum Key: acf91da918c38aebaf3a2d0d86fa787c7bb3e80846e6c2ce544a2802c752e2bb,Entropy: 256.00 bits,rect
130,Quantum Key: 4cc0602b03b9e60a6844490839fda1198a750d2f4306508e3aeff0066bf44c81,Entropy: 256.00 bits,ellipse
131,Quantum Key: de03c265ee416fd10e1a3db21f4bc094dfe30800745e69a0a799bda4497bf5b4,Entropy: 256.00 bits,circle
132,Quantum Key: 23d82e47d18075c743a9699291b6802d88f915032082ccb33eca59e67868402f,Entropy: 256.00 bits,rect
133,Quantum Key: 1a61c66995fd0ec59bb8b53d27c83069eb0121cb65d3e0b7d2c021fa75577546,Entropy: 256.00 bits,ellipse
134,Quantum Key: f73e7862bb3e4c89abf1423e419dc4ce895f9900838612e68b799407cf602258,Entropy: 256.00 bits,ellipse
135,Quantum Key: 20797b2be5f2fb8f3dfdb599ff48562c29f61646a38ee15f371fdce70466a202,Entropy: 256.00 bits,rect
136,Quantum Key: deb280cd793464caf7513bad2d1e3f1e1b7449c9a0bda2870579d82e10b36f35,Entropy: 256.00 bits,circle
137,Quantum Key: 66c31e37ffa11bd89f36a5980883f42abf632af53ae7c23a5d52e2f905928998,Entropy: 256.00 bits,circle
138,Quantum Key: f2a663b06e64a8d43920fa13eadaa77130762cece160e648a1ebe4615203bb13,Entropy: 256.00 bits,ellipse
139,Quantum Key: caa25631b2e1a11595e060c305de8c9914afb6299e22cb7e0e0953dee087aa9e,Entropy: 256.00 bits,rect
140,Quantum Key: 62cf088614488d0a37df2965aa0c0446f41b6687585944723e27635f5aa2585a,Entropy: 256.00 bits,ellipse
141,Quantum Key: fda8ecc96bf1a422c56b724fd0d67e112511842196974e266ff8d57271500a85,Entropy: 256.00 bits,circle
142,Quantum Key: 60705c1da82d73c4b5e52025b1cc0c778dff0c61703b8a5fd0b5737a4b85ebf4,Entropy: 256.00 bits,circle
143,Quantum Key: 904c25dd1b9afb992b4388ba6bd88cf9e10076837bbd96b64bb8eaf92dfa02a2,Entropy: 256.00 bits,ellipse
144,Quantum Key: 1bdf28db4a7b25b8c1b2df803bd67ca3dc17c02a9478097a164041708ced0cdb,Entropy: 256.00 bits,circle
145,Quantum Key: 1e69361c61115a8a0cb9c277868297ff20588c4f6dca78ab9c016d7ad13d522e,Entropy: 256.00 bits,rect
